subscriber,turbo,similarity,word_count,word_variety,emote_count,emote_variety,ban
0,0,0.2,1,1.0,0,1.0,0
0,0,0.10526315789473684,2,1.0,0,1.0,0
1,0,0.12121212121212122,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
1,0,0.05,2,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,1,1.0,0
0,0,0.08695652173913043,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.15384615384615385,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
1,0,0.09090909090909091,2,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
0,0,0.0,15,0.9333333333333333,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
1,0,0.14285714285714285,1,1.0,1,1.0,0
0,0,0.2,1,1.0,0,1.0,0
1,0,0.0,2,1.0,1,1.0,0
0,0,0.11764705882352941,3,1.0,0,1.0,0
0,0,0.0,7,1.0,1,1.0,0
0,0,0.19148936170212766,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.0,2,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.2,1,1.0,0,1.0,0
0,0,0.14285714285714285,1,1.0,1,1.0,0
0,1,0.2,1,1.0,0,1.0,0
0,0,0.36363636363636365,1,1.0,1,1.0,0
1,0,0.10526315789473684,1,1.0,0,1.0,0
0,0,0.5714285714285714,3,1.0,0,1.0,0
1,0,0.2962962962962963,1,1.0,1,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.2222222222222222,1,1.0,0,1.0,0
0,0,0.0,7,1.0,0,1.0,0
1,0,0.0,3,1.0,0,1.0,0
0,0,0.058823529411764705,2,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.6521739130434783,4,1.0,4,1.0,0
1,0,0.07407407407407407,5,0.2,5,0.2,0
0,0,0.11764705882352941,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,1,1.0,0
0,0,0.14285714285714285,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.2222222222222222,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,1,1.0,0
0,0,0.0,5,0.2,5,0.2,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2222222222222222,1,1.0,0,1.0,0
0,0,0.37209302325581395,4,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.0,13,0.9230769230769231,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.19047619047619047,3,1.0,0,1.0,0
0,0,0.08333333333333333,1,1.0,0,1.0,0
0,0,0.7692307692307693,2,1.0,0,1.0,0
0,0,0.2222222222222222,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.1111111111111111,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.11764705882352941,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2222222222222222,2,1.0,1,1.0,0
1,0,0.04081632653061224,1,1.0,0,1.0,0
0,0,0.12844036697247707,6,0.16666666666666666,6,0.16666666666666666,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
1,0,0.07142857142857142,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.4074074074074074,7,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.1875,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,1.0,2,1.0,2,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2222222222222222,1,1.0,0,1.0,0
0,0,0.42857142857142855,1,1.0,1,1.0,0
0,0,0.0,3,1.0,0,1.0,0
1,0,0.0,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.6428571428571429,3,1.0,0,1.0,0
0,0,0.024691358024691357,1,1.0,0,1.0,0
1,0,0.028169014084507043,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
1,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,5,1.0,0,1.0,0
1,0,0.9,1,1.0,0,1.0,0
1,0,0.40229885057471265,12,1.0,0,1.0,0
1,0,0.8333333333333334,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.10526315789473684,2,0.5,2,0.5,0
0,0,0.0,12,0.08333333333333333,12,0.08333333333333333,0
0,0,0.0,12,0.08333333333333333,12,0.08333333333333333,1
0,0,0.09523809523809523,1,1.0,1,1.0,0
0,0,0.0,12,0.08333333333333333,12,0.08333333333333333,1
0,0,0.0,1,1.0,0,1.0,0
1,0,0.2222222222222222,2,1.0,0,1.0,0
0,0,0.0,7,1.0,0,1.0,0
0,0,0.0,4,1.0,0,1.0,0
1,0,0.15384615384615385,1,1.0,0,1.0,0
1,0,0.4166666666666667,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.15384615384615385,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,1,0.11764705882352941,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.1891891891891892,4,0.25,4,0.25,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.3258426966292135,11,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.08,4,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.11764705882352941,1,1.0,0,1.0,0
1,0,0.11764705882352941,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.14814814814814814,1,1.0,1,1.0,0
0,0,0.3333333333333333,4,1.0,0,1.0,0
1,0,0.1,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
1,0,0.14814814814814814,2,1.0,0,1.0,0
0,1,0.0,4,0.25,4,0.25,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.8,1,1.0,0,1.0,0
1,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.19047619047619047,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.08695652173913043,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,1,1.0,0
1,0,0.2127659574468085,5,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.15384615384615385,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.14285714285714285,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.1111111111111111,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,15,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,2,0.5,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.5882352941176471,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.14285714285714285,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.21052631578947367,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.5,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,2,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.13333333333333333,2,1.0,0,1.0,0
0,0,0.21621621621621623,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.8333333333333334,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.2222222222222222,1,1.0,0,1.0,0
1,0,0.11764705882352941,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.2222222222222222,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.02564102564102564,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.15384615384615385,2,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.18181818181818182,1,1.0,0,1.0,0
1,0,0.2857142857142857,1,1.0,1,1.0,0
0,0,0.2,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.16666666666666666,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
1,0,0.1111111111111111,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.9090909090909091,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.16666666666666666,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
1,0,0.47619047619047616,2,1.0,0,1.0,0
0,0,0.5454545454545454,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,2,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.16666666666666666,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.8421052631578947,1,1.0,0,1.0,0
0,0,0.7058823529411765,1,1.0,0,1.0,0
0,0,0.16666666666666666,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.19047619047619047,1,1.0,0,1.0,0
0,0,0.75,2,1.0,0,1.0,0
1,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.6153846153846154,2,0.5,0,1.0,0
0,0,0.5,1,1.0,0,1.0,0
1,0,0.1875,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.918918918918919,2,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.7777777777777778,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,3,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
1,0,0.2857142857142857,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.5833333333333334,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.46153846153846156,3,1.0,0,1.0,0
0,0,0.1111111111111111,1,1.0,0,1.0,0
0,0,0.5454545454545454,2,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
1,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.1111111111111111,3,0.3333333333333333,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.5454545454545454,3,1.0,0,1.0,0
1,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.011695906432748537,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.5714285714285714,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,5,1.0,0,1.0,0
0,0,0.6,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,5,1.0,0,1.0,0
1,0,0.13333333333333333,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.4444444444444444,2,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,4,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.14285714285714285,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.14285714285714285,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.8571428571428571,1,1.0,0,1.0,0
0,0,0.42424242424242425,3,0.3333333333333333,3,0.3333333333333333,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
1,0,0.125,2,1.0,0,1.0,0
0,0,0.0,3,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.8571428571428571,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,1,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.8,1,1.0,0,1.0,0
0,0,0.0,3,0.3333333333333333,3,0.3333333333333333,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,2,1.0,0,1.0,0
0,0,0.75,1,1.0,0,1.0,0
0,0,1.0,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.17391304347826086,1,1.0,0,1.0,0
0,0,0.8888888888888888,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.10526315789473684,2,1.0,0,1.0,0
1,0,0.13333333333333333,1,1.0,0,1.0,0
1,0,0.7272727272727273,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,1.0,3,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.42105263157894735,4,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.3076923076923077,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.015384615384615385,18,0.1111111111111111,0,1.0,0
0,0,0.015384615384615385,18,0.1111111111111111,0,1.0,1
1,0,0.0,3,1.0,0,1.0,0
0,0,0.40816326530612246,5,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.015384615384615385,18,0.1111111111111111,0,1.0,1
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.46153846153846156,2,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.25,1,1.0,0,1.0,0
0,0,0.75,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.896551724137931,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.5,4,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.3,3,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.15384615384615385,2,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.7142857142857143,1,1.0,0,1.0,0
0,0,0.16666666666666666,1,1.0,1,1.0,0
0,0,0.05714285714285714,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.18181818181818182,2,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.5882352941176471,3,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.08,1,1.0,0,1.0,0
0,0,0.2962962962962963,2,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.5217391304347826,4,1.0,0,1.0,0
1,0,0.19047619047619047,3,1.0,0,1.0,0
0,0,0.08333333333333333,3,0.6666666666666666,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,11,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.35294117647058826,2,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.6363636363636364,1,1.0,1,1.0,0
1,0,0.0,1,1.0,0,1.0,0
1,0,0.631578947368421,1,1.0,0,1.0,0
0,0,1.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2222222222222222,7,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.09523809523809523,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
1,0,0.0,2,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.8333333333333334,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
1,0,0.25,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
1,0,0.11764705882352941,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.10526315789473684,1,1.0,0,1.0,0
1,0,0.0,5,0.2,0,1.0,0
0,0,0.11764705882352941,3,1.0,0,1.0,0
1,0,0.5142857142857142,3,1.0,0,1.0,0
0,0,0.6086956521739131,3,1.0,0,1.0,0
1,0,0.26666666666666666,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
1,0,0.2,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,6,0.5,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
1,0,0.15384615384615385,1,1.0,0,1.0,0
0,0,0.5882352941176471,3,1.0,1,1.0,0
0,0,0.0,2,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.42105263157894735,1,1.0,0,1.0,0
0,0,0.0,4,0.25,4,0.25,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.4,2,1.0,0,1.0,0
1,0,0.75,2,1.0,0,1.0,0
1,0,0.5714285714285714,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.631578947368421,2,0.5,0,1.0,0
0,0,0.7777777777777778,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,4,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.39344262295081966,5,1.0,0,1.0,0
0,0,0.1111111111111111,1,1.0,0,1.0,0
0,0,0.14285714285714285,2,1.0,0,1.0,0
0,0,0.0,2,1.0,1,1.0,0
0,0,0.37209302325581395,4,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.13333333333333333,1,1.0,0,1.0,0
1,0,0.13333333333333333,1,1.0,0,1.0,0
0,0,0.5454545454545454,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,7,1.0,0,1.0,0
0,0,0.18181818181818182,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.8571428571428571,2,1.0,0,1.0,0
0,0,0.16666666666666666,2,1.0,0,1.0,0
0,0,0.0,1,1.0,1,1.0,0
0,0,0.75,2,1.0,0,1.0,0
0,0,0.11764705882352941,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.2,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.7906976744186046,3,0.3333333333333333,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.4,5,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.0,2,1.0,0,1.0,0
0,0,0.8333333333333334,1,1.0,0,1.0,0
1,0,0.0,1,1.0,0,1.0,0
0,0,0.16666666666666666,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.36363636363636365,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.0,1,1.0,1,1.0,0
0,0,0.13333333333333333,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.14285714285714285,4,1.0,0,1.0,0
0,0,0.0,3,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
1,0,0.5714285714285714,1,1.0,0,1.0,0
0,0,0.0,1,1.0,0,1.0,0
0,1,0.5,3,1.0,0,1.0,0
0,0,0.09523809523809523,3,1.0,0,1.0,0
0,0,0.07920792079207921,16,0.0625,16,0.0625,0
0,0,0.0,1,1.0,0,1.0,0
0,0,0.07920792079207921,16,0.0625,16,0.0625,1
1,0,0.14814814814814814,1,1.0,1,1.0,0
0,0,0.7142857142857143,1,1.0,0,1.0,0
1,0,0.0,1,1.0,1,1.0,0
0,0,0.0,1,1.0,0,1.0,0
